0:(11,6),(29,9),(9,0),(11,16),(3,26),(23,1),(19,21),(24,0),(29,10),(1,12),(31,30),(21,20),(0,17),(13,6),(11,26),(8,28),(29,14),(31,0),(22,13),(22,15),(22,10),(6,15),(27,24),(23,4),(19,13),(21,16),(15,11),(31,13),(24,15),(31,31),(31,28),(12,5),(2,12),(17,11),(9,15),(19,18),(25,20),(13,14),(17,8),(22,31),(5,23),(27,17),(2,6),(25,4),(24,22),(24,31),(10,7),(18,26),(26,20),(16,1),(25,24),(20,18),(16,27),(2,0),(9,21),(11,21),(8,1),(30,10),(22,20),(4,9),(15,17),(27,27),(26,22),(16,28),(11,23),(20,13),(11,20),(13,27),(1,31),(27,21),(24,20),(23,10),(31,9),(29,7),(8,3),(13,15),(18,5),(31,27),(3,17),(19,19),(30,5),(12,11),(31,3),(8,12),(1,27),(9,14),(6,5),(2,16),(31,23),(2,25),(17,30),(28,11),(11,29),(7,31),(18,29),(10,19),(23,18),(5,31),(15,1),(2,11),(2,26),(30,1),(20,28),(24,17),(26,16),(31,7),(15,31),(2,13),(18,23),(28,3),(16,25),(19,12),(10,9),(3,1),(14,1),(8,21),(0,0),(28,30),(8,10),(26,24),(21,25),(16,29),(8,18),(0,19),(8,8),(3,22),(26,17),(17,19),(11,22),(19,1),(21,31),(16,18),(25,29),(9,26),(19,6),(28,5),(3,4),(12,3),(14,6),(4,31),(17,6),(11,8),(9,30),(5,10),(7,28),(6,7),(4,0),(3,16),(1,22),(10,27),(15,16),(1,24),(29,2),(18,9),(29,4),(19,29),(28,24),(31,4),(18,25),(30,24),(16,3),(4,13),(31,6),(21,30),(26,28),(0,7),(13,31),(7,19),(17,22),(14,31),(31,29),(27,28),(31,19),(28,0),(10,8),(17,23),(24,25),(11,0),(26,4),(22,0),(8,31),(2,27),(28,20),(16,19),(9,1),(23,6),(1,30),(28,7),(15,22),(24,9),(21,21),(3,11),(31,10),(11,9),(1,29),(30,27),(3,14),(29,25),(10,21),(24,24),
1:(11,7),(29,10),(9,1),(11,17),(4,26),(23,2),(20,21),(23,0),(28,10),(1,13),(31,29),(20,20),(1,17),(13,7),(11,25),(8,27),(28,14),(30,0),(22,14),(22,16),(22,11),(6,16),(26,24),(22,4),(18,13),(21,17),(16,11),(31,14),(23,15),(31,30),(31,27),(13,5),(2,13),(18,11),(10,15),(18,18),(24,20),(12,14),(17,7),(21,31),(5,22),(26,17),(3,6),(25,5),(24,23),(24,30),(10,6),(18,25),(26,20),(16,2),(24,24),(20,19),(15,27),(3,0),(10,21),(11,20),(8,1),(30,10),(22,21),(5,9),(16,17),(27,26),(27,22),(16,27),(11,24),(19,13),(10,20),(12,27),(2,31),(27,20),(24,21),(22,10),(30,9),(29,6),(9,3),(13,16),(19,5),(30,27),(4,17),(19,20),(29,5),(11,11),(31,4),(9,12),(2,27),(9,15),(5,5),(2,17),(30,23),(3,25),(18,30),(28,12),(11,28),(6,31),(17,29),(9,19),(24,18),(5,30),(16,1),(2,12),(2,25),(29,1),(20,27),(23,17),(25,16),(31,6),(14,31),(3,13),(17,23),(27,3),(15,25),(18,12),(11,9),(4,1),(14,2),(9,21),(0,1),(27,30),(9,10),(26,25),(20,25),(16,28),(8,17),(1,19),(7,8),(4,22),(25,17),(18,19),(11,23),(20,1),(21,30),(16,19),(24,29),(9,25),(18,6),(28,6),(4,4),(11,3),(14,7),(5,31),(16,6),(11,8),(10,30),(6,10),(8,28),(7,7),(5,0),(3,17),(1,23),(10,26),(15,17),(2,24),(28,2),(18,8),(28,4),(18,29),(29,24),(31,5),(17,25),(30,24),(17,3),(5,13),(30,6),(22,30),(25,28),(1,7),(13,30),(7,18),(17,21),(14,30),(31,28),(26,28),(31,20),(27,0),(10,9),(16,23),(23,25),(10,0),(26,3),(22,1),(7,31),(3,27),(28,21),(15,19),(9,2),(22,6),(2,30),(29,7),(16,22),(24,10),(21,20),(4,11),(31,10),(11,10),(1,28),(30,26),(3,15),(28,25),(11,21),(23,24),
2:(11,8),(28,10),(10,1),(12,17),(5,26),(23,3),(21,21),(23,1),(27,10),(1,14),(30,29),(19,20),(1,16),(13,8),(11,24),(8,26),(27,14),(30,1),(23,14),(21,16),(22,12),(6,17),(25,24),(21,4),(18,14),(21,18),(17,11),(30,14),(22,15),(31,29),(30,27),(13,4),(3,13),(18,10),(10,14),(18,17),(24,21),(11,14),(16,7),(21,30),(5,21),(25,17),(3,7),(25,6),(24,24),(23,30),(11,6),(18,24),(26,21),(16,3),(23,24),(20,20),(15,26),(3,1),(11,21),(11,19),(9,1),(29,10),(22,21),(6,9),(16,16),(26,26),(27,21),(16,26),(12,24),(18,13),(9,20),(12,26),(2,30),(26,20),(23,21),(22,9),(29,9),(28,6),(9,4),(12,16),(19,6),(29,27),(4,16),(18,20),(29,6),(10,11),(30,4),(10,12),(2,26),(9,16),(4,5),(2,18),(29,23),(4,25),(19,30),(28,13),(11,27),(7,31),(16,29),(8,19),(25,18),(6,30),(17,1),(3,12),(3,25),(29,2),(21,27),(22,17),(24,16),(30,6),(13,31),(4,13),(17,24),(26,3),(14,25),(17,12),(11,10),(4,2),(13,2),(10,21),(1,1),(27,29),(9,11),(25,25),(20,24),(16,27),(8,16),(2,19),(7,9),(5,22),(25,16),(18,18),(12,23),(20,2),(21,29),(15,19),(24,28),(9,24),(18,5),(28,7),(4,3),(11,4),(13,7),(5,30),(15,6),(11,9),(11,30),(6,11),(9,28),(7,8),(6,0),(4,17),(1,24),(11,26),(16,17),(3,24),(27,2),(18,7),(27,4),(17,29),(29,24),(30,5),(16,25),(30,23),(18,3),(5,14),(30,7),(22,30),(25,27),(1,8),(13,29),(7,17),(18,21),(14,29),(31,27),(25,28),(30,20),(27,1),(10,10),(15,23),(22,25),(9,0),(25,3),(22,2),(7,30),(3,26),(28,22),(14,19),(9,3),(22,7),(3,30),(29,8),(16,21),(24,11),(21,19),(5,11),(30,10),(12,10),(1,27),(30,25),(2,15),(27,25),(11,20),(22,24),
3:(10,8),(28,11),(10,2),(13,17),(6,26),(22,3),(21,20),(23,2),(26,10),(2,14),(29,29),(19,21),(2,16),(13,9),(12,24),(8,25),(27,15),(29,1),(24,14),(20,16),(22,13),(7,17),(25,25),(20,4),(18,15),(21,19),(18,11),(29,14),(21,15),(30,29),(29,27),(13,3),(3,14),(19,10),(10,15),(17,17),(23,21),(10,14),(15,7),(21,29),(6,21),(25,16),(3,8),(25,7),(23,24),(22,30),(12,6),(17,24),(26,20),(16,4),(22,24),(19,20),(15,25),(3,2),(12,21),(12,19),(9,2),(28,10),(21,21),(6,10),(16,15),(25,26),(27,20),(16,25),(13,24),(17,13),(8,20),(12,25),(3,30),(25,20),(22,21),(21,9),(29,10),(27,6),(10,4),(11,16),(19,7),(29,26),(3,16),(17,20),(29,7),(10,12),(30,5),(10,13),(3,26),(9,17),(3,5),(3,18),(29,22),(4,24),(19,29),(27,13),(11,26),(8,31),(15,29),(8,18),(25,17),(6,29),(17,2),(3,13),(3,24),(28,2),(22,27),(21,17),(24,17),(29,6),(12,31),(5,13),(17,25),(25,3),(14,24),(16,12),(12,10),(5,2),(13,2),(10,20),(2,1),(26,29),(10,11),(24,25),(19,24),(16,26),(9,16),(2,18),(6,9),(5,21),(25,15),(19,18),(13,23),(20,3),(20,29),(15,20),(23,28),(10,24),(18,4),(27,7),(5,3),(11,5),(12,7),(5,29),(14,6),(11,9),(12,30),(6,12),(10,28),(7,9),(6,1),(4,18),(1,25),(11,25),(16,18),(3,23),(27,3),(18,6),(27,5),(16,29),(29,23),(29,5),(16,24),(30,22),(19,3),(5,15),(30,8),(21,30),(24,27),(1,9),(13,28),(7,16),(18,20),(13,29),(30,27),(24,28),(29,20),(27,2),(11,10),(14,23),(21,25),(9,1),(25,2),(22,2),(7,29),(4,26),(27,22),(14,20),(10,3),(21,7),(3,29),(29,9),(16,20),(23,11),(20,19),(6,11),(30,10),(12,11),(2,27),(29,25),(2,15),(27,24),(11,19),(22,23),
4:(10,9),(27,11),(10,3),(14,17),(7,26),(21,3),(21,19),(23,3),(25,10),(3,14),(29,28),(18,21),(2,15),(13,10),(13,24),(9,25),(26,15),(28,1),(24,15),(19,16),(22,14),(7,18),(24,25),(19,4),(17,15),(22,19),(18,10),(28,14),(21,14),(29,29),(28,27),(13,2),(3,15),(20,10),(10,14),(16,17),(22,21),(10,13),(15,6),(20,29),(7,21),(25,15),(3,9),(25,8),(22,24),(21,30),(13,6),(17,23),(27,20),(16,5),(22,23),(19,21),(14,25),(4,2),(13,21),(13,19),(9,3),(27,10),(20,21),(7,10),(16,14),(25,25),(27,19),(16,24),(14,24),(17,14),(8,19),(12,24),(3,29),(25,19),(21,21),(20,9),(29,11),(26,6),(10,5),(10,16),(20,7),(29,25),(3,16),(17,21),(29,8),(9,12),(30,6),(10,12),(3,25),(9,18),(3,6),(4,18),(29,21),(4,23),(19,28),(26,13),(11,25),(9,31),(15,28),(8,17),(25,16),(7,29),(17,3),(4,13),(3,23),(27,2),(22,26),(20,17),(24,18),(28,6),(11,31),(5,14),(17,25),(24,3),(14,23),(16,13),(12,10),(5,3),(12,2),(10,19),(3,1),(26,28),(10,11),(23,25),(19,23),(16,25),(9,15),(2,17),(6,10),(5,20),(25,14),(20,18),(13,22),(20,4),(20,28),(14,20),(23,27),(10,23),(17,4),(27,8),(6,3),(11,6),(11,7),(5,28),(14,7),(11,10),(13,30),(6,13),(11,28),(7,9),(6,2),(5,18),(2,25),(12,25),(16,19),(3,22),(26,3),(17,6),(26,5),(15,29),(29,22),(29,6),(16,23),(30,22),(20,3),(6,15),(30,9),(21,29),(24,27),(2,9),(13,27),(7,15),(19,20),(12,29),(30,26),(24,28),(28,20),(27,3),(11,11),(13,23),(20,25),(9,2),(24,2),(22,3),(8,29),(4,25),(26,22),(13,20),(11,3),(21,8),(4,29),(29,10),(17,20),(23,12),(19,19),(6,12),(30,10),(12,12),(3,27),(28,25),(2,14),(27,23),(11,18),(21,23),
5:(10,9),(26,11),(11,3),(14,17),(7,25),(21,4),(22,19),(23,4),(25,10),(3,15),(28,28),(18,22),(2,14),(12,10),(14,24),(10,25),(25,15),(28,2),(24,16),(19,17),(23,14),(8,18),(23,25),(19,5),(17,16),(22,20),(19,10),(28,13),(21,13),(28,29),(27,27),(14,2),(4,15),(20,9),(11,14),(15,17),(21,21),(10,12),(14,6),(19,29),(8,21),(25,14),(3,10),(25,9),(22,24),(20,30),(13,5),(17,23),(26,20),(15,5),(21,23),(19,22),(13,25),(5,2),(14,21),(13,18),(8,3),(26,10),(20,22),(8,10),(17,14),(25,24),(27,18),(16,23),(15,24),(17,15),(7,19),(12,24),(4,29),(24,19),(20,21),(19,9),(29,12),(25,6),(10,6),(9,16),(20,8),(28,25),(3,16),(16,21),(29,9),(8,12),(30,7),(10,11),(4,25),(9,19),(3,7),(4,19),(29,20),(5,23),(19,27),(25,13),(11,24),(9,31),(14,28),(7,17),(25,16),(8,29),(18,3),(5,13),(3,22),(27,3),(22,26),(20,18),(23,18),(27,6),(10,31),(5,15),(16,25),(23,3),(14,23),(16,14),(11,10),(5,4),(13,2),(11,19),(4,1),(25,28),(10,10),(22,25),(19,23),(16,24),(10,15),(2,16),(6,11),(6,20),(24,14),(21,18),(13,23),(20,4),(20,27),(13,20),(23,26),(11,23),(16,4),(27,9),(7,3),(11,7),(11,8),(4,28),(13,7),(11,11),(14,30),(6,14),(11,27),(7,10),(6,3),(5,19),(3,25),(11,25),(17,19),(4,22),(26,4),(16,6),(25,5),(14,29),(29,21),(28,6),(16,22),(29,22),(20,2),(6,16),(30,10),(20,29),(23,27),(3,9),(14,27),(6,15),(20,20),(11,29),(30,25),(24,28),(27,20),(27,4),(12,11),(12,23),(20,24),(9,3),(23,2),(22,3),(8,30),(5,25),(26,23),(13,21),(12,3),(21,9),(5,29),(29,11),(18,20),(22,12),(18,19),(6,13),(29,10),(12,13),(3,26),(28,24),(3,14),(27,22),(11,17),(21,22),
6:(10,8),(25,11),(11,4),(14,18),(7,24),(20,4),(23,19),(23,5),(25,9),(3,16),(28,27),(17,22),(3,14),(11,10),(14,23),(11,25),(24,15),(28,3),(25,16),(18,17),(23,15),(9,18),(22,25),(18,5),(17,17),(22,21),(20,10),(27,13),(21,12),(28,28),(27,26),(14,1),(5,15),(20,8),(12,14),(14,17),(20,21),(10,11),(13,6),(18,29),(8,20),(24,14),(3,11),(25,8),(22,24),(20,29),(14,5),(17,23),(27,20),(15,5),(21,22),(19,23),(13,25),(5,3),(15,21),(13,17),(8,4),(25,10),(19,22),(9,10),(17,13),(24,24),(26,18),(16,22),(15,25),(17,16),(7,18),(11,24),(5,29),(24,19),(19,21),(18,9),(29,13),(24,6),(10,7),(9,17),(21,8),(28,24),(3,17),(16,21),(29,10),(8,13),(30,8),(10,10),(4,24),(8,19),(3,8),(5,19),(28,20),(6,23),(19,26),(24,13),(10,24),(8,31),(14,27),(7,16),(26,16),(8,28),(18,4),(6,13),(4,22),(27,4),(23,26),(19,18),(22,18),(26,6),(9,31),(5,16),(16,25),(22,3),(13,23),(16,15),(11,9),(5,5),(13,2),(11,18),(5,1),(25,27),(10,9),(21,25),(18,23),(16,23),(11,15),(2,15),(6,12),(6,19),(23,14),(21,17),(13,24),(19,4),(19,27),(12,20),(23,25),(12,23),(16,4),(27,10),(8,3),(11,7),(11,8),(4,27),(13,8),(12,11),(14,29),(5,14),(12,27),(8,10),(6,4),(5,20),(4,25),(12,25),(18,19),(5,22),(26,5),(15,6),(25,6),(13,29),(29,20),(27,6),(15,22),(29,21),(21,2),(6,17),(30,11),(20,28),(22,27),(3,10),(15,27),(6,15),(20,19),(10,29),(30,24),(24,28),(27,21),(27,5),(12,12),(12,24),(19,24),(9,3),(22,2),(22,4),(8,29),(6,25),(26,24),(13,22),(13,3),(20,9),(5,28),(29,12),(19,20),(22,13),(19,19),(6,14),(28,10),(12,13),(4,26),(27,24),(3,15),(27,22),(10,17),(20,22),
7:(9,8),(25,12),(11,5),(14,17),(7,24),(19,4),(23,18),(23,6),(24,9),(4,16),(27,27),(17,23),(3,13),(10,10),(15,23),(12,25),(24,16),(28,4),(25,17),(17,17),(24,15),(9,19),(21,25),(17,5),(16,17),(23,21),(20,9),(26,13),(21,11),(27,28),(27,25),(15,1),(5,16),(21,8),(11,14),(13,17),(19,21),(10,11),(12,6),(18,28),(9,20),(23,14),(4,11),(25,9),(22,24),(19,29),(15,5),(17,24),(27,19),(15,6),(20,22),(19,24),(13,25),(6,3),(16,21),(13,16),(8,5),(24,10),(18,22),(9,11),(17,12),(23,24),(26,17),(15,22),(16,25),(17,16),(7,17),(11,23),(5,28),(23,19),(18,21),(17,9),(29,14),(24,6),(11,7),(8,17),(22,8),(27,24),(3,17),(16,22),(29,11),(7,13),(30,9),(10,9),(4,23),(8,20),(3,9),(5,20),(27,20),(7,23),(19,25),(24,13),(10,23),(7,31),(13,27),(7,15),(25,16),(9,28),(18,5),(6,14),(5,22),(26,4),(24,26),(18,18),(21,18),(25,6),(8,31),(6,16),(17,25),(22,4),(13,24),(16,16),(11,8),(5,6),(13,3),(12,18),(6,1),(25,26),(11,9),(20,25),(19,23),(16,23),(12,15),(3,15),(6,13),(7,19),(23,13),(22,17),(14,24),(19,5),(19,26),(12,21),(22,25),(12,22),(16,4),(26,10),(9,3),(11,6),(10,8),(3,27),(13,9),(12,12),(14,28),(5,14),(12,27),(9,10),(6,5),(5,21),(5,25),(12,24),(18,20),(6,22),(25,5),(14,6),(25,7),(13,30),(29,19),(27,7),(15,21),(28,21),(20,2),(6,17),(30,12),(20,27),(21,27),(3,11),(15,26),(5,15),(20,18),(10,28),(30,23),(24,28),(26,21),(26,5),(12,13),(12,23),(18,24),(9,2),(21,2),(23,4),(7,29),(7,25),(25,24),(13,23),(14,3),(19,9),(6,28),(29,13),(20,20),(21,13),(18,19),(6,15),(28,10),(12,14),(5,26),(27,23),(3,16),(27,21),(9,17),(19,22),
8:(9,9),(25,13),(11,6),(14,17),(7,23),(18,4),(23,17),(22,6),(25,9),(4,17),(27,26),(17,24),(4,13),(10,11),(15,22),(12,24),(23,16),(28,5),(26,17),(16,17),(24,16),(10,19),(20,25),(17,5),(15,17),(24,21),(20,8),(26,12),(21,10),(26,28),(26,25),(16,1),(5,17),(22,8),(10,14),(12,17),(19,22),(9,11),(12,5),(18,27),(9,19),(22,14),(4,12),(25,10),(22,25),(18,29),(16,5),(16,24),(27,19),(15,7),(20,21),(18,24),(12,25),(7,3),(16,20),(13,15),(8,5),(23,10),(18,23),(9,12),(18,12),(22,24),(26,16),(15,21),(17,25),(17,17),(8,17),(10,23),(5,27),(22,19),(17,21),(16,9),(29,15),(23,6),(11,8),(8,18),(23,8),(26,24),(3,16),(16,21),(28,11),(6,13),(30,10),(11,9),(5,23),(8,21),(3,10),(5,21),(26,20),(8,23),(19,24),(23,13),(10,22),(8,31),(13,26),(7,16),(25,16),(9,27),(19,5),(6,15),(6,22),(26,5),(24,25),(18,19),(21,19),(24,6),(8,30),(6,17),(17,26),(21,4),(14,24),(15,16),(10,8),(5,7),(13,4),(13,18),(7,1),(25,25),(11,10),(20,24),(19,23),(16,22),(12,14),(3,14),(5,13),(7,18),(22,13),(22,16),(15,24),(19,6),(19,25),(12,22),(21,25),(13,22),(16,4),(26,11),(10,3),(11,7),(10,9),(3,26),(13,10),(12,13),(15,28),(5,15),(13,27),(10,10),(7,5),(5,22),(6,25),(11,24),(18,21),(6,21),(24,5),(13,6),(25,8),(12,30),(29,18),(26,7),(15,20),(27,21),(20,3),(7,17),(29,12),(19,27),(20,27),(4,11),(15,25),(5,16),(21,18),(9,28),(29,23),(24,28),(26,22),(25,5),(13,13),(11,23),(18,25),(9,3),(20,2),(23,3),(6,29),(8,25),(24,24),(13,24),(14,4),(19,10),(7,28),(29,14),(20,19),(21,14),(17,19),(7,15),(28,10),(11,14),(6,26),(27,22),(2,16),(27,20),(9,16),(18,22),
9:(10,9),(25,14),(11,6),(14,16),(7,23),(18,5),(23,16),(22,7),(25,10),(5,17),(27,25),(17,24),(5,13),(10,12),(15,21),(12,23),(22,16),(27,5),(27,17),(15,17),(25,16),(10,20),(20,26),(16,5),(14,17),(24,22),(21,8),(25,12),(21,9),(26,27),(25,25),(17,1),(6,17),(23,8),(11,14),(11,17),(18,22),(9,10),(11,5),(17,27),(10,19),(22,13),(4,13),(24,10),(21,25),(17,29),(16,4),(16,23),(27,18),(14,7),(20,20),(18,25),(11,25),(8,3),(17,20),(13,14),(8,6),(23,9),(17,23),(9,12),(19,12),(22,23),(26,15),(16,21),(17,25),(16,17),(8,16),(10,22),(6,27),(21,19),(17,21),(16,8),(29,16),(22,6),(11,7),(8,19),(24,8),(26,23),(3,15),(16,22),(27,11),(6,14),(29,10),(11,8),(5,22),(8,21),(2,10),(6,21),(25,20),(8,22),(19,23),(23,13),(10,21),(9,31),(13,25),(6,16),(25,15),(10,27),(19,6),(7,15),(7,22),(25,5),(24,24),(18,20),(20,19),(23,6),(8,29),(7,17),(16,26),(21,5),(13,24),(15,16),(10,8),(5,8),(13,5),(13,17),(8,1),(25,24),(11,11),(20,24),(19,22),(17,22),(12,15),(3,13),(5,14),(8,18),(21,13),(22,15),(16,24),(20,6),(19,24),(11,22),(20,25),(13,21),(17,4),(25,11),(11,3),(10,7),(10,10),(3,25),(12,10),(12,14),(16,28),(5,16),(14,27),(11,10),(8,5),(6,22),(7,25),(11,24),(19,21),(7,21),(24,6),(12,6),(25,9),(11,30),(29,17),(25,7),(15,19),(27,20),(20,2),(7,18),(28,12),(18,27),(19,27),(4,12),(16,25),(4,16),(22,18),(9,27),(29,22),(24,28),(26,21),(24,5),(14,13),(10,23),(19,25),(9,3),(20,1),(24,3),(5,29),(8,24),(23,24),(12,24),(14,5),(19,11),(8,28),(29,15),(20,18),(21,15),(16,19),(7,16),(28,10),(11,15),(6,26),(26,22),(2,17),(27,19),(9,16),(18,21),
